dimension,feature,birth,death,persistence,feature_set
0,822,0.0,0.0032038541976362467,0.0032038541976362467,intrinsic
0,823,0.0,0.0032044125255197287,0.0032044125255197287,intrinsic
0,824,0.0,0.003245836589485407,0.003245836589485407,intrinsic
0,825,0.0,0.003339688526466489,0.003339688526466489,intrinsic
0,826,0.0,0.0033710969146341085,0.0033710969146341085,intrinsic
0,827,0.0,0.0033951548393815756,0.0033951548393815756,intrinsic
0,828,0.0,0.00340867368504405,0.00340867368504405,intrinsic
0,829,0.0,0.0034126241225749254,0.0034126241225749254,intrinsic
0,830,0.0,0.0034390375949442387,0.0034390375949442387,intrinsic
0,831,0.0,0.003441964741796255,0.003441964741796255,intrinsic
0,832,0.0,0.003452177159488201,0.003452177159488201,intrinsic
0,833,0.0,0.0034714345820248127,0.0034714345820248127,intrinsic
0,834,0.0,0.003515802090987563,0.003515802090987563,intrinsic
0,835,0.0,0.0035283768083900213,0.0035283768083900213,intrinsic
0,836,0.0,0.0035369049292057753,0.0035369049292057753,intrinsic
0,837,0.0,0.003573706140741706,0.003573706140741706,intrinsic
0,838,0.0,0.0035787231754511595,0.0035787231754511595,intrinsic
0,839,0.0,0.00358432880602777,0.00358432880602777,intrinsic
0,840,0.0,0.0036101124715059996,0.0036101124715059996,intrinsic
0,841,0.0,0.0036164114717394114,0.0036164114717394114,intrinsic
0,842,0.0,0.003623737022280693,0.003623737022280693,intrinsic
0,843,0.0,0.0036284427624195814,0.0036284427624195814,intrinsic
0,844,0.0,0.003631812985986471,0.003631812985986471,intrinsic
0,845,0.0,0.0036364924162626266,0.0036364924162626266,intrinsic
0,846,0.0,0.0036666851956397295,0.0036666851956397295,intrinsic
0,847,0.0,0.0036689485423266888,0.0036689485423266888,intrinsic
0,848,0.0,0.003682544454932213,0.003682544454932213,intrinsic
0,849,0.0,0.003806755179539323,0.003806755179539323,intrinsic
0,850,0.0,0.003829733934253454,0.003829733934253454,intrinsic
0,851,0.0,0.003852151334285736,0.003852151334285736,intrinsic
0,852,0.0,0.0039087808690965176,0.0039087808690965176,intrinsic
0,853,0.0,0.003909526392817497,0.003909526392817497,intrinsic
0,854,0.0,0.0039445022121071815,0.0039445022121071815,intrinsic
0,855,0.0,0.0039744083769619465,0.0039744083769619465,intrinsic
0,856,0.0,0.004003399983048439,0.004003399983048439,intrinsic
0,857,0.0,0.004010137636214495,0.004010137636214495,intrinsic
0,858,0.0,0.004039874766021967,0.004039874766021967,intrinsic
0,859,0.0,0.004083043430000544,0.004083043430000544,intrinsic
0,860,0.0,0.004100847523659468,0.004100847523659468,intrinsic
0,861,0.0,0.00425100838765502,0.00425100838765502,intrinsic
0,862,0.0,0.004288073163479567,0.004288073163479567,intrinsic
0,863,0.0,0.004305075388401747,0.004305075388401747,intrinsic
0,864,0.0,0.0043441359885036945,0.0043441359885036945,intrinsic
0,865,0.0,0.004361922852694988,0.004361922852694988,intrinsic
0,866,0.0,0.004464122001081705,0.004464122001081705,intrinsic
0,867,0.0,0.00447938172146678,0.00447938172146678,intrinsic
0,868,0.0,0.004556090570986271,0.004556090570986271,intrinsic
0,869,0.0,0.004637254402041435,0.004637254402041435,intrinsic
0,870,0.0,0.0046445513144135475,0.0046445513144135475,intrinsic
0,871,0.0,0.004662773571908474,0.004662773571908474,intrinsic
0,872,0.0,0.004737480077892542,0.004737480077892542,intrinsic
0,873,0.0,0.004755634814500809,0.004755634814500809,intrinsic
0,874,0.0,0.004952884744852781,0.004952884744852781,intrinsic
0,875,0.0,0.0050388360396027565,0.0050388360396027565,intrinsic
0,876,0.0,0.005040464457124472,0.005040464457124472,intrinsic
0,877,0.0,0.005126224830746651,0.005126224830746651,intrinsic
0,878,0.0,0.005242441315203905,0.005242441315203905,intrinsic
0,879,0.0,0.005418465938419104,0.005418465938419104,intrinsic
0,880,0.0,0.005427801050245762,0.005427801050245762,intrinsic
0,881,0.0,0.005487804766744375,0.005487804766744375,intrinsic
0,882,0.0,0.005503241904079914,0.005503241904079914,intrinsic
0,883,0.0,0.005626394879072905,0.005626394879072905,intrinsic
0,884,0.0,0.005643969401717186,0.005643969401717186,intrinsic
0,885,0.0,0.005654622800648212,0.005654622800648212,intrinsic
0,886,0.0,0.00572685431689024,0.00572685431689024,intrinsic
0,887,0.0,0.005775097757577896,0.005775097757577896,intrinsic
0,888,0.0,0.006055841222405434,0.006055841222405434,intrinsic
0,889,0.0,0.006200275383889675,0.006200275383889675,intrinsic
0,890,0.0,0.0062695639207959175,0.0062695639207959175,intrinsic
0,891,0.0,0.006688029505312443,0.006688029505312443,intrinsic
0,892,0.0,0.007403280586004257,0.007403280586004257,intrinsic
0,893,0.0,0.00829989928752184,0.00829989928752184,intrinsic
0,894,0.0,0.008372550830245018,0.008372550830245018,intrinsic
0,895,0.0,0.009997072629630566,0.009997072629630566,intrinsic
0,896,0.0,0.010324466042220592,0.010324466042220592,intrinsic
0,897,0.0,0.011079887859523296,0.011079887859523296,intrinsic
0,0,0.0,3.607963208196452e-07,3.607963208196452e-07,no_regulator
0,1,0.0,1.2814014098694315e-06,1.2814014098694315e-06,no_regulator
0,2,0.0,2.0572917946992675e-06,2.0572917946992675e-06,no_regulator
0,3,0.0,3.490143853923655e-06,3.490143853923655e-06,no_regulator
0,4,0.0,3.5071614092885284e-06,3.5071614092885284e-06,no_regulator
0,5,0.0,4.061948857270181e-06,4.061948857270181e-06,no_regulator
0,6,0.0,4.914355031360174e-06,4.914355031360174e-06,no_regulator
0,7,0.0,5.184403562452644e-06,5.184403562452644e-06,no_regulator
0,8,0.0,7.37385880711372e-06,7.37385880711372e-06,no_regulator
0,9,0.0,8.109031114145182e-06,8.109031114145182e-06,no_regulator
0,10,0.0,1.0695044693420641e-05,1.0695044693420641e-05,no_regulator
0,11,0.0,1.2492753739934415e-05,1.2492753739934415e-05,no_regulator
0,12,0.0,1.3777695130556822e-05,1.3777695130556822e-05,no_regulator
0,13,0.0,1.3857559679308906e-05,1.3857559679308906e-05,no_regulator
0,14,0.0,1.6345326002920046e-05,1.6345326002920046e-05,no_regulator
0,15,0.0,1.653035360504873e-05,1.653035360504873e-05,no_regulator
0,16,0.0,1.7850959920906462e-05,1.7850959920906462e-05,no_regulator
0,17,0.0,1.99185342353303e-05,1.99185342353303e-05,no_regulator
0,18,0.0,2.037851299974136e-05,2.037851299974136e-05,no_regulator
0,19,0.0,2.082969695038628e-05,2.082969695038628e-05,no_regulator
0,20,0.0,2.281566776218824e-05,2.281566776218824e-05,no_regulator
0,21,0.0,2.5525641831336543e-05,2.5525641831336543e-05,no_regulator
0,22,0.0,2.673020753718447e-05,2.673020753718447e-05,no_regulator
0,23,0.0,2.783604577416554e-05,2.783604577416554e-05,no_regulator
0,24,0.0,2.837305873981677e-05,2.837305873981677e-05,no_regulator
0,25,0.0,2.8941029086126946e-05,2.8941029086126946e-05,no_regulator
0,26,0.0,3.1599440262652934e-05,3.1599440262652934e-05,no_regulator
0,27,0.0,3.3574324334040284e-05,3.3574324334040284e-05,no_regulator
0,28,0.0,3.374950392753817e-05,3.374950392753817e-05,no_regulator
0,29,0.0,3.3922275179065764e-05,3.3922275179065764e-05,no_regulator
0,30,0.0,3.583730722311884e-05,3.583730722311884e-05,no_regulator
0,31,0.0,3.592596476664767e-05,3.592596476664767e-05,no_regulator
0,32,0.0,3.600425043259747e-05,3.600425043259747e-05,no_regulator
0,33,0.0,3.649323480203748e-05,3.649323480203748e-05,no_regulator
0,34,0.0,3.7260353565216064e-05,3.7260353565216064e-05,no_regulator
0,35,0.0,3.802248102147132e-05,3.802248102147132e-05,no_regulator
0,36,0.0,3.826411921181716e-05,3.826411921181716e-05,no_regulator
0,37,0.0,3.861490768031217e-05,3.861490768031217e-05,no_regulator
0,38,0.0,4.171923501417041e-05,4.171923501417041e-05,no_regulator
0,39,0.0,4.2280993511667475e-05,4.2280993511667475e-05,no_regulator
0,40,0.0,4.2727278923848644e-05,4.2727278923848644e-05,no_regulator
0,41,0.0,4.30308427894488e-05,4.30308427894488e-05,no_regulator
0,42,0.0,4.372243711259216e-05,4.372243711259216e-05,no_regulator
0,43,0.0,4.437633106135763e-05,4.437633106135763e-05,no_regulator
0,44,0.0,4.701454236055724e-05,4.701454236055724e-05,no_regulator
0,45,0.0,5.3488816774915904e-05,5.3488816774915904e-05,no_regulator
0,46,0.0,5.740463166148402e-05,5.740463166148402e-05,no_regulator
0,47,0.0,5.914475332247093e-05,5.914475332247093e-05,no_regulator
0,48,0.0,5.987794793327339e-05,5.987794793327339e-05,no_regulator
0,49,0.0,6.041169399395585e-05,6.041169399395585e-05,no_regulator
0,50,0.0,6.102093539084308e-05,6.102093539084308e-05,no_regulator
0,51,0.0,6.147638487163931e-05,6.147638487163931e-05,no_regulator
0,52,0.0,6.235110777197406e-05,6.235110777197406e-05,no_regulator
0,53,0.0,6.477370334323496e-05,6.477370334323496e-05,no_regulator
0,54,0.0,6.593808211619034e-05,6.593808211619034e-05,no_regulator
0,55,0.0,6.687748100375757e-05,6.687748100375757e-05,no_regulator
0,56,0.0,6.800270057283342e-05,6.800270057283342e-05,no_regulator
0,57,0.0,6.979629688430578e-05,6.979629688430578e-05,no_regulator
0,58,0.0,7.092528539942577e-05,7.092528539942577e-05,no_regulator
0,59,0.0,7.213289791252464e-05,7.213289791252464e-05,no_regulator
0,60,0.0,7.248293695738539e-05,7.248293695738539e-05,no_regulator
0,61,0.0,7.467234536306933e-05,7.467234536306933e-05,no_regulator
0,62,0.0,7.539507350884378e-05,7.539507350884378e-05,no_regulator
0,63,0.0,7.88875695434399e-05,7.88875695434399e-05,no_regulator
0,64,0.0,7.92000864748843e-05,7.92000864748843e-05,no_regulator
0,65,0.0,7.935093890409917e-05,7.935093890409917e-05,no_regulator
0,66,0.0,8.036661893129349e-05,8.036661893129349e-05,no_regulator
0,67,0.0,8.146993059199303e-05,8.146993059199303e-05,no_regulator
0,68,0.0,8.189304935513064e-05,8.189304935513064e-05,no_regulator
0,69,0.0,8.269324462162331e-05,8.269324462162331e-05,no_regulator
0,70,0.0,8.2713711890392e-05,8.2713711890392e-05,no_regulator
0,71,0.0,8.558135596103966e-05,8.558135596103966e-05,no_regulator
0,72,0.0,8.638596045784652e-05,8.638596045784652e-05,no_regulator
0,73,0.0,8.838559006107971e-05,8.838559006107971e-05,no_regulator
0,74,0.0,8.908098243409768e-05,8.908098243409768e-05,no_regulator
0,75,0.0,9.114953718381003e-05,9.114953718381003e-05,no_regulator
0,76,0.0,9.28136651054956e-05,9.28136651054956e-05,no_regulator
0,77,0.0,9.30598471313715e-05,9.30598471313715e-05,no_regulator
0,78,0.0,9.408910409547389e-05,9.408910409547389e-05,no_regulator
0,79,0.0,9.410800703335553e-05,9.410800703335553e-05,no_regulator
0,80,0.0,9.439518180442974e-05,9.439518180442974e-05,no_regulator
0,81,0.0,9.722405229695141e-05,9.722405229695141e-05,no_regulator
0,82,0.0,9.771157783688977e-05,9.771157783688977e-05,no_regulator
0,83,0.0,9.858106204774231e-05,9.858106204774231e-05,no_regulator
0,84,0.0,9.912699169944972e-05,9.912699169944972e-05,no_regulator
0,85,0.0,9.962979675037786e-05,9.962979675037786e-05,no_regulator
0,86,0.0,0.0001014695517369546,0.0001014695517369546,no_regulator
0,87,0.0,0.00010156386269954965,0.00010156386269954965,no_regulator
0,88,0.0,0.00010292787192156538,0.00010292787192156538,no_regulator
0,89,0.0,0.00010625326103763655,0.00010625326103763655,no_regulator
0,90,0.0,0.00010629741882439703,0.00010629741882439703,no_regulator
0,91,0.0,0.00010717634722823277,0.00010717634722823277,no_regulator
0,92,0.0,0.00010841430048458278,0.00010841430048458278,no_regulator
0,93,0.0,0.00010873805149458349,0.00010873805149458349,no_regulator
0,94,0.0,0.00011034652561647817,0.00011034652561647817,no_regulator
0,95,0.0,0.00011350618297001347,0.00011350618297001347,no_regulator
0,96,0.0,0.00011391892621759325,0.00011391892621759325,no_regulator
0,97,0.0,0.00011657928553177044,0.00011657928553177044,no_regulator
0,98,0.0,0.00011851562885567546,0.00011851562885567546,no_regulator
0,99,0.0,0.00011922738485736772,0.00011922738485736772,no_regulator
0,100,0.0,0.00012034640531055629,0.00012034640531055629,no_regulator
0,101,0.0,0.0001206689776154235,0.0001206689776154235,no_regulator
0,102,0.0,0.00012113104457966983,0.00012113104457966983,no_regulator
0,103,0.0,0.00012142572086304426,0.00012142572086304426,no_regulator
0,104,0.0,0.00012340994726400822,0.00012340994726400822,no_regulator
0,105,0.0,0.00012446014443412423,0.00012446014443412423,no_regulator
0,106,0.0,0.00012448632332962006,0.00012448632332962006,no_regulator
0,107,0.0,0.00012569382670335472,0.00012569382670335472,no_regulator
0,108,0.0,0.0001267417101189494,0.0001267417101189494,no_regulator
0,109,0.0,0.00012720146332867444,0.00012720146332867444,no_regulator
0,110,0.0,0.00012730313756037503,0.00012730313756037503,no_regulator
0,111,0.0,0.00012743820843752474,0.00012743820843752474,no_regulator
0,112,0.0,0.00013018808385822922,0.00013018808385822922,no_regulator
0,113,0.0,0.00013338911230675876,0.00013338911230675876,no_regulator
0,114,0.0,0.00013580691302195191,0.00013580691302195191,no_regulator
0,115,0.0,0.00013594157644547522,0.00013594157644547522,no_regulator
0,116,0.0,0.00013783818576484919,0.00013783818576484919,no_regulator
0,117,0.0,0.00013940459757577628,0.00013940459757577628,no_regulator
0,118,0.0,0.000140571195515804,0.000140571195515804,no_regulator
0,119,0.0,0.00014340558846015483,0.00014340558846015483,no_regulator
0,120,0.0,0.00014399416977539659,0.00014399416977539659,no_regulator
0,121,0.0,0.00014618865679949522,0.00014618865679949522,no_regulator
0,122,0.0,0.0001463762455387041,0.0001463762455387041,no_regulator
0,123,0.0,0.00014756168820895255,0.00014756168820895255,no_regulator
0,124,0.0,0.00014757005556020886,0.00014757005556020886,no_regulator
0,125,0.0,0.00014778687909711152,0.00014778687909711152,no_regulator
0,126,0.0,0.00015164878277573735,0.00015164878277573735,no_regulator
0,127,0.0,0.000151771106175147,0.000151771106175147,no_regulator
0,128,0.0,0.00015196760068647563,0.00015196760068647563,no_regulator
0,129,0.0,0.0001520030782558024,0.0001520030782558024,no_regulator
0,130,0.0,0.0001520479709142819,0.0001520479709142819,no_regulator
0,131,0.0,0.0001529432920506224,0.0001529432920506224,no_regulator
0,132,0.0,0.00015413417713716626,0.00015413417713716626,no_regulator
0,133,0.0,0.00015451142098754644,0.00015451142098754644,no_regulator
0,134,0.0,0.00015514918777626008,0.00015514918777626008,no_regulator
0,135,0.0,0.00015537117724306881,0.00015537117724306881,no_regulator
0,136,0.0,0.00016261839482467622,0.00016261839482467622,no_regulator
0,137,0.0,0.00016681873239576817,0.00016681873239576817,no_regulator
0,138,0.0,0.00016799051081761718,0.00016799051081761718,no_regulator
0,139,0.0,0.00016878604947123677,0.00016878604947123677,no_regulator
0,140,0.0,0.0001688561897026375,0.0001688561897026375,no_regulator
0,141,0.0,0.0001694697275524959,0.0001694697275524959,no_regulator
0,142,0.0,0.00017013838805723935,0.00017013838805723935,no_regulator
0,143,0.0,0.0001709760690573603,0.0001709760690573603,no_regulator
0,144,0.0,0.00017151405336335301,0.00017151405336335301,no_regulator
0,145,0.0,0.0001715363614493981,0.0001715363614493981,no_regulator
0,146,0.0,0.0001719503488857299,0.0001719503488857299,no_regulator
0,147,0.0,0.00017674770788289607,0.00017674770788289607,no_regulator
0,148,0.0,0.0001774524134816602,0.0001774524134816602,no_regulator
0,149,0.0,0.00018296703638043255,0.00018296703638043255,no_regulator
0,150,0.0,0.00018320501840207726,0.00018320501840207726,no_regulator
0,151,0.0,0.00018465251196175814,0.00018465251196175814,no_regulator
0,152,0.0,0.00018466789333615452,0.00018466789333615452,no_regulator
0,153,0.0,0.0001881646749097854,0.0001881646749097854,no_regulator
0,154,0.0,0.00019028779934160411,0.00019028779934160411,no_regulator
0,155,0.0,0.00019053665164392442,0.00019053665164392442,no_regulator
0,156,0.0,0.0001920022623380646,0.0001920022623380646,no_regulator
0,157,0.0,0.00019261326815467328,0.00019261326815467328,no_regulator
0,158,0.0,0.00019429980602581054,0.00019429980602581054,no_regulator
0,159,0.0,0.00019478937610983849,0.00019478937610983849,no_regulator
0,160,0.0,0.00019540857465472072,0.00019540857465472072,no_regulator
0,161,0.0,0.00019704047008417547,0.00019704047008417547,no_regulator
0,162,0.0,0.00019714767404366285,0.00019714767404366285,no_regulator
0,163,0.0,0.00019777055422309786,0.00019777055422309786,no_regulator
0,164,0.0,0.00019989768043160439,0.00019989768043160439,no_regulator
0,165,0.0,0.00020314540597610176,0.00020314540597610176,no_regulator
0,166,0.0,0.000203469637199305,0.000203469637199305,no_regulator
0,167,0.0,0.00020407908596098423,0.00020407908596098423,no_regulator
0,168,0.0,0.00020569446496665478,0.00020569446496665478,no_regulator
0,169,0.0,0.00020679342560470104,0.00020679342560470104,no_regulator
0,170,0.0,0.00020745286019518971,0.00020745286019518971,no_regulator
0,171,0.0,0.00020974101789761335,0.00020974101789761335,no_regulator
0,172,0.0,0.00021179702889639884,0.00021179702889639884,no_regulator
0,173,0.0,0.0002149467181880027,0.0002149467181880027,no_regulator
0,174,0.0,0.00021560164168477058,0.00021560164168477058,no_regulator
0,175,0.0,0.00021784036653116345,0.00021784036653116345,no_regulator
0,176,0.0,0.0002294595178682357,0.0002294595178682357,no_regulator
0,177,0.0,0.00023036100901663303,0.00023036100901663303,no_regulator
0,178,0.0,0.00023191403306555003,0.00023191403306555003,no_regulator
0,179,0.0,0.00023338946630246937,0.00023338946630246937,no_regulator
0,180,0.0,0.00023408829292748123,0.00023408829292748123,no_regulator
0,181,0.0,0.00023685224005021155,0.00023685224005021155,no_regulator
0,182,0.0,0.0002372831222601235,0.0002372831222601235,no_regulator
0,183,0.0,0.00023944828717503697,0.00023944828717503697,no_regulator
0,184,0.0,0.00023959099780768156,0.00023959099780768156,no_regulator
0,185,0.0,0.0002426190912956372,0.0002426190912956372,no_regulator
0,186,0.0,0.00024383679556194693,0.00024383679556194693,no_regulator
0,187,0.0,0.00024401332484558225,0.00024401332484558225,no_regulator
0,188,0.0,0.0002449358580633998,0.0002449358580633998,no_regulator
0,189,0.0,0.00024590364773757756,0.00024590364773757756,no_regulator
0,190,0.0,0.00024699923233129084,0.00024699923233129084,no_regulator
0,191,0.0,0.00024732164456509054,0.00024732164456509054,no_regulator
0,192,0.0,0.00024736058549024165,0.00024736058549024165,no_regulator
0,193,0.0,0.00024812662741169333,0.00024812662741169333,no_regulator
0,194,0.0,0.00024926153128035367,0.00024926153128035367,no_regulator
0,195,0.0,0.0002493156644050032,0.0002493156644050032,no_regulator
0,196,0.0,0.000250409881118685,0.000250409881118685,no_regulator
0,197,0.0,0.00025363583699800074,0.00025363583699800074,no_regulator
0,198,0.0,0.0002537184627726674,0.0002537184627726674,no_regulator
0,199,0.0,0.0002571709337644279,0.0002571709337644279,no_regulator
0,200,0.0,0.00025805356563068926,0.00025805356563068926,no_regulator
0,201,0.0,0.00026260013692080975,0.00026260013692080975,no_regulator
0,202,0.0,0.0002676660951692611,0.0002676660951692611,no_regulator
0,203,0.0,0.00026796021847985685,0.00026796021847985685,no_regulator
0,204,0.0,0.00026835594326257706,0.00026835594326257706,no_regulator
0,205,0.0,0.0002689737593755126,0.0002689737593755126,no_regulator
0,206,0.0,0.0002732359280344099,0.0002732359280344099,no_regulator
0,207,0.0,0.00027648929972201586,0.00027648929972201586,no_regulator
0,208,0.0,0.00027890680939890444,0.00027890680939890444,no_regulator
0,209,0.0,0.0002791622537188232,0.0002791622537188232,no_regulator
0,210,0.0,0.0002809082216117531,0.0002809082216117531,no_regulator
0,211,0.0,0.00028159571229480207,0.00028159571229480207,no_regulator
0,212,0.0,0.0002841296955011785,0.0002841296955011785,no_regulator
0,213,0.0,0.00028565284446813166,0.00028565284446813166,no_regulator
0,214,0.0,0.0002865071874111891,0.0002865071874111891,no_regulator
0,215,0.0,0.00028758205007761717,0.00028758205007761717,no_regulator
0,216,0.0,0.0002886664879042655,0.0002886664879042655,no_regulator
0,217,0.0,0.00028923654463142157,0.00028923654463142157,no_regulator
0,218,0.0,0.00029102317057549953,0.00029102317057549953,no_regulator
0,219,0.0,0.00029156249365769327,0.00029156249365769327,no_regulator
0,220,0.0,0.00029282658942975104,0.00029282658942975104,no_regulator
0,221,0.0,0.00029370709671638906,0.00029370709671638906,no_regulator
0,222,0.0,0.0002963017323054373,0.0002963017323054373,no_regulator
0,223,0.0,0.000296796701150015,0.000296796701150015,no_regulator
0,224,0.0,0.0002968109038192779,0.0002968109038192779,no_regulator
0,225,0.0,0.000298692291835323,0.000298692291835323,no_regulator
0,226,0.0,0.00029920486849732697,0.00029920486849732697,no_regulator
0,227,0.0,0.0002992127265315503,0.0002992127265315503,no_regulator
0,228,0.0,0.0002997584524564445,0.0002997584524564445,no_regulator
0,229,0.0,0.0003010920190718025,0.0003010920190718025,no_regulator
0,230,0.0,0.00030120808514766395,0.00030120808514766395,no_regulator
0,231,0.0,0.0003028016653843224,0.0003028016653843224,no_regulator
0,232,0.0,0.0003064381889998913,0.0003064381889998913,no_regulator
0,233,0.0,0.00030666598468087614,0.00030666598468087614,no_regulator
0,234,0.0,0.00030704872915521264,0.00030704872915521264,no_regulator
0,235,0.0,0.00030722792143933475,0.00030722792143933475,no_regulator
0,236,0.0,0.00030904129380360246,0.00030904129380360246,no_regulator
0,237,0.0,0.0003106326039414853,0.0003106326039414853,no_regulator
0,238,0.0,0.0003153026627842337,0.0003153026627842337,no_regulator
0,239,0.0,0.00031713119824416935,0.00031713119824416935,no_regulator
0,240,0.0,0.00031970185227692127,0.00031970185227692127,no_regulator
0,241,0.0,0.00032001195359043777,0.00032001195359043777,no_regulator
0,242,0.0,0.0003210848371963948,0.0003210848371963948,no_regulator
0,243,0.0,0.00032297722646035254,0.00032297722646035254,no_regulator
0,244,0.0,0.000325677334330976,0.000325677334330976,no_regulator
0,245,0.0,0.0003275386116001755,0.0003275386116001755,no_regulator
0,246,0.0,0.00032783555798232555,0.00032783555798232555,no_regulator
0,247,0.0,0.0003283507830929011,0.0003283507830929011,no_regulator
0,248,0.0,0.00033399471431039274,0.00033399471431039274,no_regulator
0,249,0.0,0.0003347263264004141,0.0003347263264004141,no_regulator
0,250,0.0,0.00033518834970891476,0.00033518834970891476,no_regulator
0,251,0.0,0.00033611204707995057,0.00033611204707995057,no_regulator
0,252,0.0,0.0003388410550542176,0.0003388410550542176,no_regulator
0,253,0.0,0.0003397676337044686,0.0003397676337044686,no_regulator
0,254,0.0,0.00034086263622157276,0.00034086263622157276,no_regulator
0,255,0.0,0.0003410899080336094,0.0003410899080336094,no_regulator
0,256,0.0,0.00034124511876143515,0.00034124511876143515,no_regulator
0,257,0.0,0.0003413993399590254,0.0003413993399590254,no_regulator
0,258,0.0,0.0003414289385545999,0.0003414289385545999,no_regulator
0,259,0.0,0.0003415879618842155,0.0003415879618842155,no_regulator
0,260,0.0,0.0003480635059531778,0.0003480635059531778,no_regulator
0,261,0.0,0.00034874779521487653,0.00034874779521487653,no_regulator
0,262,0.0,0.00035203565494157374,0.00035203565494157374,no_regulator
0,263,0.0,0.00035235084942542017,0.00035235084942542017,no_regulator
0,264,0.0,0.00035469557042233646,0.00035469557042233646,no_regulator
0,265,0.0,0.0003606886020861566,0.0003606886020861566,no_regulator
0,266,0.0,0.00036550284130498767,0.00036550284130498767,no_regulator
0,267,0.0,0.0003671438025776297,0.0003671438025776297,no_regulator
0,268,0.0,0.0003674305335152894,0.0003674305335152894,no_regulator
0,269,0.0,0.00036747835110872984,0.00036747835110872984,no_regulator
0,270,0.0,0.0003674990439321846,0.0003674990439321846,no_regulator
0,271,0.0,0.0003704832342918962,0.0003704832342918962,no_regulator
0,272,0.0,0.0003725837741512805,0.0003725837741512805,no_regulator
0,273,0.0,0.0003780558181460947,0.0003780558181460947,no_regulator
0,274,0.0,0.0003811910573858768,0.0003811910573858768,no_regulator
0,275,0.0,0.00038225241587497294,0.00038225241587497294,no_regulator
0,276,0.0,0.00038270014920271933,0.00038270014920271933,no_regulator
0,277,0.0,0.0003860699071083218,0.0003860699071083218,no_regulator
0,278,0.0,0.0003870366490446031,0.0003870366490446031,no_regulator
0,279,0.0,0.000387523410608992,0.000387523410608992,no_regulator
0,280,0.0,0.00038972293259575963,0.00038972293259575963,no_regulator
0,281,0.0,0.0003912723914254457,0.0003912723914254457,no_regulator
0,282,0.0,0.00039707968244329095,0.00039707968244329095,no_regulator
0,283,0.0,0.0004032657016068697,0.0004032657016068697,no_regulator
0,284,0.0,0.00040663545951247215,0.00040663545951247215,no_regulator
0,285,0.0,0.0004087638226337731,0.0004087638226337731,no_regulator
0,286,0.0,0.00041188031900674105,0.00041188031900674105,no_regulator
0,287,0.0,0.00041455382597632706,0.00041455382597632706,no_regulator
0,288,0.0,0.000415681948652491,0.000415681948652491,no_regulator
0,289,0.0,0.00041717023123055696,0.00041717023123055696,no_regulator
0,290,0.0,0.00041762652108445764,0.00041762652108445764,no_regulator
0,291,0.0,0.00041781182517297566,0.00041781182517297566,no_regulator
0,292,0.0,0.0004180245741736144,0.0004180245741736144,no_regulator
0,293,0.0,0.0004190847685094923,0.0004190847685094923,no_regulator
0,294,0.0,0.0004199062241241336,0.0004199062241241336,no_regulator
0,295,0.0,0.00042111639049835503,0.00042111639049835503,no_regulator
0,296,0.0,0.0004212495405226946,0.0004212495405226946,no_regulator
0,297,0.0,0.00042264212970621884,0.00042264212970621884,no_regulator
0,298,0.0,0.0004246598109602928,0.0004246598109602928,no_regulator
0,299,0.0,0.0004261826688889414,0.0004261826688889414,no_regulator
0,300,0.0,0.00042676451266743243,0.00042676451266743243,no_regulator
0,301,0.0,0.0004273603844922036,0.0004273603844922036,no_regulator
0,302,0.0,0.00042801001109182835,0.00042801001109182835,no_regulator
0,303,0.0,0.000428855128120631,0.000428855128120631,no_regulator
0,304,0.0,0.000431716995080933,0.000431716995080933,no_regulator
0,305,0.0,0.00043758086394518614,0.00043758086394518614,no_regulator
0,306,0.0,0.00043963579810224473,0.00043963579810224473,no_regulator
0,307,0.0,0.00044186331797391176,0.00044186331797391176,no_regulator
0,308,0.0,0.00044407640234567225,0.00044407640234567225,no_regulator
0,309,0.0,0.00044702025479637086,0.00044702025479637086,no_regulator
0,310,0.0,0.00044810445979237556,0.00044810445979237556,no_regulator
0,311,0.0,0.0004484559176489711,0.0004484559176489711,no_regulator
0,312,0.0,0.0004497698100749403,0.0004497698100749403,no_regulator
0,313,0.0,0.0004543028480838984,0.0004543028480838984,no_regulator
0,314,0.0,0.0004561275418382138,0.0004561275418382138,no_regulator
0,315,0.0,0.00045842936378903687,0.00045842936378903687,no_regulator
0,316,0.0,0.0004597668594215065,0.0004597668594215065,no_regulator
0,317,0.0,0.0004651482158806175,0.0004651482158806175,no_regulator
0,318,0.0,0.0004667576286010444,0.0004667576286010444,no_regulator
0,319,0.0,0.00047070940490812063,0.00047070940490812063,no_regulator
0,320,0.0,0.000470795581350103,0.000470795581350103,no_regulator
0,321,0.0,0.0004712166264653206,0.0004712166264653206,no_regulator
0,322,0.0,0.0004725517355836928,0.0004725517355836928,no_regulator
0,323,0.0,0.0004738267161883414,0.0004738267161883414,no_regulator
0,324,0.0,0.00047393489512614906,0.00047393489512614906,no_regulator
0,325,0.0,0.00047474581515416503,0.00047474581515416503,no_regulator
0,326,0.0,0.00047566540888510644,0.00047566540888510644,no_regulator
0,327,0.0,0.0004763155593536794,0.0004763155593536794,no_regulator
0,328,0.0,0.00047661608550697565,0.00047661608550697565,no_regulator
0,329,0.0,0.00047967027057893574,0.00047967027057893574,no_regulator
0,330,0.0,0.00047995467321015894,0.00047995467321015894,no_regulator
0,331,0.0,0.00048139237333089113,0.00048139237333089113,no_regulator
